customer_id,name,company,segment,ltv,orders,successful_payments,failed_payments,avg_delay_days,promises_made,promises_kept,city,preferred_device,email,phone
CUST008325,Karan Verma,,normal,13800.0,5,4,1,2.2,2,2,Delhi,Android,,
CUST008326,Priya Malhotra,Bose Logistics Pvt Ltd,b2b,291600.0,34,33,1,19.0,5,4,Hyderabad,Android,,
CUST008327,Ishaan Iyer,,normal,23500.0,6,6,0,0.7,1,1,Mumbai,Desktop,,
CUST008328,Sanya Malhotra,,normal,23200.0,5,4,1,2.6,2,2,Mumbai,Android,,
CUST008329,Myra Sharma,,normal,12200.0,2,1,1,1.1,1,1,Nagpur,Android,,
CUST008330,Priya Chawla,,normal,25700.0,4,3,1,4.1,0,0,Pune,Android,,
CUST008331,Sanya Iyer,,group_d_broken_promise,25100.0,3,1,2,32.4,8,2,Jaipur,Android,,
CUST008332,Arjun Nair,,normal,21100.0,3,2,1,2.3,1,1,Lucknow,Android,,
CUST008333,Arjun Nair,,group_d_broken_promise,15300.0,2,1,1,37.7,8,1,Jaipur,Android,,
CUST008334,Ananya Kapoor,,normal,18600.0,8,6,2,4.5,1,1,Hyderabad,Android,,
CUST008335,Arjun Patel,Nair Enterprises Pvt Ltd,b2b,356900.0,40,33,7,6.8,1,1,Mumbai,Android,,
CUST008336,Priya Sharma,,normal,19600.0,4,4,0,3.0,1,1,Mumbai,Android,,
CUST008337,Rohan Sharma,,normal,10000.0,1,1,0,1.1,0,0,Mumbai,Android,,
CUST008338,Karan Joshi,,group_d_broken_promise,76400.0,18,10,8,20.0,11,2,Kolkata,Android,,
CUST008339,Ananya Rao,,normal,35500.0,8,6,2,2.1,0,0,Pune,iOS,,
CUST008340,Sanya Chawla,,normal,15800.0,1,1,0,8.2,2,1,Hyderabad,Android,,
CUST008341,Aman Reddy,,group_d_broken_promise,26300.0,5,2,3,18.3,10,3,Hyderabad,iOS,,
CUST008342,Aditya Malhotra,,normal,15100.0,1,1,0,2.2,2,2,Pune,iOS,,
CUST008343,Ishaan Bose,,normal,22000.0,4,4,0,2.9,1,1,Mumbai,Android,,
CUST008344,Aditya Bose,,normal,53000.0,10,9,1,3.1,0,0,Nagpur,Android,,
CUST008345,Meera Iyer,,normal,26300.0,4,3,1,0.5,1,1,Mumbai,iOS,,
CUST008346,Rahul Chawla,,normal,16000.0,5,5,0,1.5,2,2,Jaipur,Android,,
CUST008347,Simran Kapoor,,normal,21900.0,2,2,0,1.2,1,1,Lucknow,Android,,
CUST008348,Simran Mehta,,group_d_broken_promise,47000.0,5,3,2,52.9,9,1,Lucknow,Android,,
CUST008349,Meera Sharma,,dormant_high_ltv,608500.0,56,49,7,0.5,2,2,Indore,Desktop,,
CUST008350,Kabir Chawla,,dormant_high_ltv,196800.0,27,25,2,2.2,1,1,Nagpur,iOS,,
CUST008351,Sanya Verma,,normal,21800.0,4,3,1,2.2,2,2,Mumbai,Desktop,,
CUST008352,Ishaan Sharma,,normal,18600.0,2,1,1,3.0,0,0,Delhi,Desktop,,
CUST008353,Saanvi Rao,,normal,10200.0,2,2,0,3.5,1,1,Pune,Android,,
CUST008354,Sanya Verma,,group_d_broken_promise,38700.0,4,2,2,38.0,9,3,Pune,iOS,,
CUST008355,Rahul Rao,,normal,26700.0,5,5,0,0.8,0,0,Mumbai,Android,,
CUST008356,Aditya Chawla,,normal,14600.0,2,2,0,4.4,0,0,Hyderabad,Android,,
CUST008357,Neha Mehta,,normal,12700.0,4,4,0,0.5,1,1,Mumbai,Android,,
CUST008358,Myra Verma,,group_d_broken_promise,21200.0,7,3,4,15.5,6,1,Chennai,Android,,
CUST008359,Aarav Bose,,normal,15300.0,4,3,1,2.1,2,2,Indore,Android,,
CUST008360,Rahul Reddy,,group_d_broken_promise,57400.0,7,4,3,30.6,7,1,Mumbai,Android,,
CUST008361,Ananya Joshi,,group_d_broken_promise,19600.0,3,1,2,19.2,9,1,Jaipur,Android,,
CUST008362,Saanvi Patel,,normal,30300.0,6,5,1,5.0,2,2,Hyderabad,Desktop,,
CUST008363,Saanvi Patel,,normal,14400.0,3,3,0,3.7,0,0,Mumbai,iOS,,
CUST008364,Aman Bose,,normal,17600.0,4,3,1,3.2,2,1,Indore,Android,,
CUST008365,Meera Chawla,,normal,46000.0,4,4,0,1.0,0,0,Bangalore,iOS,,
CUST008366,Aditya Bose,,normal,14900.0,3,3,0,0.4,2,2,Delhi,iOS,,
CUST008367,Simran Sharma,,group_d_broken_promise,32100.0,4,2,2,39.7,10,3,Nagpur,Android,,
CUST008368,Sanya Iyer,,normal,17300.0,6,6,0,9.9,1,1,Hyderabad,Android,,
CUST008369,Saanvi Bose,Sharma Textiles Pvt Ltd,b2b,437700.0,46,40,6,3.0,4,4,Kolkata,Desktop,,
CUST008370,Saanvi Nair,,group_d_broken_promise,30000.0,5,2,3,24.2,7,2,Chennai,Android,,
CUST008371,Kiara Gupta,,normal,18400.0,3,2,1,0.5,1,1,Indore,Android,,
CUST008372,Rahul Joshi,,normal,14800.0,2,2,0,2.6,1,1,Mumbai,Android,,
CUST008373,Diya Nair,Rao Apparel Pvt Ltd,b2b,607900.0,52,46,6,15.4,1,1,Kolkata,Desktop,,
CUST008374,Ananya Kapoor,,normal,17200.0,1,1,0,0.8,0,0,Kolkata,Desktop,,
CUST008375,Ishaan Sharma,,normal,19500.0,3,3,0,4.7,0,0,Indore,Android,,
CUST008376,Vivaan Singh,,normal,14500.0,5,4,1,0.1,0,0,Nagpur,Android,,
CUST008377,Sanya Bose,,normal,7300.0,1,1,0,3.6,2,2,Bangalore,Android,,
CUST008378,Vivaan Rao,,normal,8800.0,2,2,0,3.9,2,2,Kolkata,iOS,,
CUST008379,Myra Mehta,,normal,18100.0,6,4,2,0.7,1,1,Pune,iOS,,
CUST008380,Myra Mehta,,normal,38100.0,7,5,2,2.4,0,0,Kolkata,Android,,
CUST008381,Neha Gupta,,normal,15800.0,2,1,1,0.9,2,2,Lucknow,Android,,
CUST008382,Aman Malhotra,,normal,20900.0,2,2,0,4.4,1,1,Nagpur,iOS,,
CUST008383,Aditya Kapoor,,group_d_broken_promise,31400.0,4,2,2,29.4,4,1,Nagpur,Android,,
CUST008384,Ananya Chawla,Mehta Distributors Pvt Ltd,b2b,474300.0,66,55,11,3.6,2,2,Jaipur,Android,,
CUST008385,Arjun Chawla,,group_d_broken_promise,52500.0,6,2,4,23.2,4,1,Delhi,Desktop,,
CUST008386,Simran Sharma,,normal,31400.0,4,4,0,1.3,0,0,Chennai,Android,,
CUST008387,Kiara Kapoor,,normal,23400.0,5,5,0,1.7,1,1,Lucknow,Android,,
CUST008388,Rohan Malhotra,,normal,18300.0,2,2,0,0.9,1,1,Bangalore,iOS,,
CUST008389,Aman Kapoor,,normal,17300.0,3,3,0,2.5,2,2,Lucknow,iOS,,
CUST008390,Rahul Mehta,,normal,13100.0,4,3,1,1.3,2,2,Kolkata,Desktop,,
CUST008391,Rahul Verma,,normal,26300.0,5,4,1,4.6,0,0,Chennai,Android,,
CUST008392,Diya Reddy,,normal,30500.0,5,4,1,1.8,2,2,Hyderabad,Desktop,,
CUST008393,Kiara Kapoor,,normal,3900.0,3,3,0,8.3,2,2,Pune,Android,,
CUST008394,Aman Verma,,normal,26400.0,3,3,0,5.8,1,1,Indore,Desktop,,
CUST008395,Rohan Verma,,dormant_high_ltv,425100.0,53,47,6,5.3,1,1,Chennai,iOS,,
CUST008396,Myra Patel,,normal,24100.0,4,3,1,0.3,1,1,Indore,Android,,
CUST008397,Rahul Malhotra,,normal,15300.0,1,1,0,3.8,1,1,Pune,Android,,
CUST008398,Neha Kapoor,,normal,13100.0,1,1,0,4.2,2,2,Nagpur,iOS,,
CUST008399,Rohan Rao,,normal,22500.0,4,3,1,0.3,0,0,Delhi,iOS,,
CUST008400,Myra Verma,,normal,8800.0,1,1,0,4.4,1,1,Kolkata,iOS,,
CUST008401,Saanvi Iyer,,normal,15600.0,6,5,1,1.5,2,2,Bangalore,Android,,
CUST008402,Aditya Mehta,,group_d_broken_promise,26600.0,6,3,3,29.7,7,1,Kolkata,Desktop,,
CUST008403,Kiara Joshi,,normal,20900.0,2,2,0,1.4,2,2,Lucknow,iOS,,
CUST008404,Saanvi Malhotra,,normal,33600.0,5,4,1,2.9,0,0,Lucknow,Desktop,,
CUST008405,Aman Mehta,,normal,40200.0,3,2,1,0.1,2,1,Bangalore,Desktop,,
CUST008406,Rohan Sharma,,normal,10700.0,4,3,1,1.5,1,1,Jaipur,Android,,
CUST008407,Ananya Joshi,,group_d_broken_promise,29100.0,9,5,4,26.4,11,2,Kolkata,Android,,
CUST008408,Aditya Verma,,normal,21700.0,5,4,1,7.6,2,2,Indore,iOS,,
CUST008409,Priya Rao,,normal,18400.0,3,2,1,2.2,2,2,Delhi,Android,,
CUST008410,Arjun Nair,,normal,24700.0,4,3,1,13.3,2,2,Hyderabad,iOS,,
CUST008411,Myra Chawla,,normal,17000.0,5,4,1,3.6,2,2,Delhi,Desktop,,
CUST008412,Kabir Iyer,,normal,25400.0,7,6,1,1.2,1,1,Jaipur,Desktop,,
CUST008413,Kiara Joshi,,normal,20700.0,2,2,0,4.0,2,2,Nagpur,iOS,,
CUST008414,Aarav Rao,Joshi Textiles Pvt Ltd,b2b,507700.0,73,61,12,2.8,5,5,Indore,Android,,
CUST008415,Diya Bose,,group_d_broken_promise,29900.0,5,3,2,24.7,5,1,Indore,Android,,
CUST008416,Meera Reddy,,normal,13800.0,2,2,0,1.6,0,0,Ahmedabad,iOS,,
CUST008417,Neha Chawla,,normal,25500.0,3,2,1,2.7,2,2,Pune,Android,,
CUST008418,Arjun Nair,,normal,17200.0,1,1,0,1.6,1,1,Bangalore,Android,,
CUST008419,Vivaan Joshi,Chawla Logistics Pvt Ltd,b2b,317000.0,51,49,2,5.7,3,2,Jaipur,iOS,,
CUST008420,Ishaan Kapoor,,group_d_broken_promise,69000.0,11,5,6,26.6,10,1,Mumbai,Android,,
CUST008421,Saanvi Malhotra,Verma Foods Pvt Ltd,b2b,409000.0,39,32,7,6.4,5,4,Kolkata,Android,,
CUST008422,Saanvi Nair,,normal,19000.0,4,4,0,0.4,2,2,Delhi,Android,,
CUST008423,Rohan Singh,,normal,11700.0,4,3,1,3.9,1,1,Delhi,iOS,,
CUST008424,Rahul Sharma,,normal,16100.0,5,4,1,3.7,1,1,Jaipur,Android,,
CUST008425,Diya Iyer,Joshi Apparel Pvt Ltd,b2b,573100.0,61,57,4,3.0,5,4,Lucknow,Android,,
CUST008426,Karan Sharma,,normal,33200.0,6,5,1,6.2,1,1,Jaipur,Desktop,,
CUST008427,Aditya Singh,,normal,14000.0,3,2,1,8.2,0,0,Ahmedabad,Android,,
CUST008428,Aditya Singh,Bose Foods Pvt Ltd,b2b,350500.0,39,33,6,9.1,1,1,Chennai,Android,,
CUST008429,Priya Gupta,,normal,40300.0,7,6,1,6.9,1,1,Delhi,Desktop,,
CUST008430,Aditya Patel,,normal,19400.0,2,2,0,4.0,1,1,Bangalore,Android,,
CUST008431,Rahul Kapoor,,dormant_high_ltv,540000.0,59,55,4,0.7,0,0,Kolkata,Android,,
CUST008432,Simran Singh,,dormant_high_ltv,493700.0,71,69,2,2.6,2,2,Ahmedabad,Android,,
CUST008433,Aditya Sharma,,normal,21200.0,3,3,0,1.9,2,2,Ahmedabad,iOS,,
CUST008434,Kiara Joshi,,normal,12800.0,2,2,0,8.7,1,1,Kolkata,Desktop,,
CUST008435,Vivaan Singh,,normal,26400.0,4,3,1,4.4,0,0,Jaipur,iOS,,
CUST008436,Arjun Sharma,,normal,8500.0,3,3,0,2.1,0,0,Lucknow,Android,,
CUST008437,Myra Rao,,normal,16300.0,2,2,0,2.0,0,0,Jaipur,Android,,
CUST008438,Rohan Patel,,normal,12800.0,1,1,0,2.0,1,1,Chennai,iOS,,
CUST008439,Rahul Mehta,,normal,9300.0,3,3,0,3.0,2,2,Mumbai,Desktop,,
CUST008440,Kiara Iyer,,group_d_broken_promise,45300.0,4,2,2,30.4,5,1,Mumbai,Desktop,,
CUST008441,Kabir Chawla,,normal,24700.0,7,7,0,2.8,1,1,Nagpur,Android,,
CUST008442,Aarav Iyer,Joshi Textiles Pvt Ltd,b2b,409900.0,73,62,11,11.2,2,1,Mumbai,Android,,
CUST008443,Aditya Verma,Iyer Enterprises Pvt Ltd,b2b,200000.0,23,19,4,7.9,3,3,Pune,iOS,,
CUST008444,Aarav Malhotra,,normal,16700.0,2,2,0,0.2,1,1,Jaipur,Android,,
CUST008445,Diya Kapoor,,normal,19000.0,5,4,1,4.2,1,1,Chennai,Android,,
CUST008446,Kiara Joshi,,dormant_high_ltv,294600.0,36,32,4,1.8,0,0,Indore,iOS,,
CUST008447,Aditya Rao,,normal,13100.0,3,2,1,0.9,2,2,Jaipur,iOS,,
CUST008448,Kiara Bose,,normal,27300.0,4,3,1,4.7,1,1,Kolkata,iOS,,
CUST008449,Meera Patel,,group_d_broken_promise,12200.0,1,0,1,29.5,9,2,Lucknow,Desktop,,
CUST008450,Ishaan Chawla,,normal,20600.0,5,5,0,0.5,0,0,Indore,Desktop,,
CUST008451,Aditya Malhotra,,normal,36300.0,6,6,0,1.1,1,1,Kolkata,Android,,
CUST008452,Kiara Bose,,group_d_broken_promise,20000.0,3,1,2,29.5,5,1,Hyderabad,Android,,
CUST008453,Priya Verma,,group_d_broken_promise,27500.0,2,1,1,29.9,8,2,Mumbai,Android,,
CUST008454,Aarav Malhotra,,normal,13500.0,1,1,0,1.8,2,2,Mumbai,Android,,
CUST008455,Aditya Gupta,,group_d_broken_promise,51900.0,4,2,2,40.4,10,3,Nagpur,Android,,
CUST008456,Vivaan Malhotra,,dormant_high_ltv,591200.0,58,53,5,0.1,2,1,Mumbai,Desktop,,
CUST008457,Ananya Bose,,normal,13400.0,1,1,0,0.7,0,0,Hyderabad,iOS,,
CUST008458,Saanvi Kapoor,,normal,23500.0,2,1,1,0.5,2,2,Pune,iOS,,
CUST008459,Ishaan Mehta,,normal,38200.0,5,4,1,1.5,0,0,Mumbai,Android,,
CUST008460,Meera Nair,,normal,14400.0,4,3,1,0.1,1,1,Ahmedabad,iOS,,
CUST008461,Rahul Verma,,normal,5900.0,1,1,0,0.2,1,1,Indore,Android,,
CUST008462,Sanya Chawla,,normal,9900.0,2,2,0,3.2,2,2,Bangalore,Android,,
CUST008463,Vivaan Reddy,,normal,33200.0,4,4,0,1.2,1,1,Nagpur,Android,,
CUST008464,Simran Gupta,,normal,16000.0,1,1,0,4.1,1,1,Kolkata,Desktop,,
CUST008465,Rahul Sharma,,normal,42400.0,7,6,1,1.6,2,2,Pune,Android,,
CUST008466,Kiara Chawla,,normal,10700.0,3,3,0,1.6,1,1,Delhi,Android,,
CUST008467,Aarav Gupta,,normal,23600.0,4,4,0,1.2,0,0,Nagpur,iOS,,
CUST008468,Karan Joshi,,normal,23900.0,2,2,0,0.1,2,2,Delhi,Android,,
CUST008469,Aarav Sharma,,normal,8800.0,1,1,0,1.8,2,1,Hyderabad,Android,,
CUST008470,Arjun Nair,,normal,8900.0,1,1,0,4.2,1,1,Mumbai,Desktop,,
CUST008471,Sanya Sharma,,normal,16300.0,2,1,1,9.4,2,2,Delhi,Android,,
CUST008472,Saanvi Kapoor,,normal,24700.0,9,7,2,1.8,0,0,Pune,Android,,
CUST008473,Diya Patel,,normal,22100.0,5,4,1,0.2,1,1,Hyderabad,Android,,
CUST008474,Meera Singh,,dormant_high_ltv,334700.0,46,44,2,8.2,1,1,Lucknow,Android,,
CUST008475,Rahul Sharma,Nair Retail Pvt Ltd,b2b,453400.0,60,51,9,9.8,1,1,Pune,Android,,
CUST008476,Karan Verma,Kapoor Exports Pvt Ltd,b2b,386200.0,53,46,7,4.7,5,4,Chennai,iOS,,
CUST008477,Vivaan Iyer,,normal,17000.0,4,3,1,4.6,1,1,Indore,iOS,,
CUST008478,Rahul Sharma,,normal,16700.0,2,2,0,4.3,2,2,Ahmedabad,iOS,,
CUST008479,Neha Iyer,Joshi Industries Pvt Ltd,b2b,442200.0,55,50,5,17.5,4,4,Mumbai,Desktop,,
CUST008480,Rahul Malhotra,,normal,6600.0,2,2,0,2.6,0,0,Bangalore,Android,,
CUST008481,Arjun Malhotra,,dormant_high_ltv,359100.0,50,43,7,2.3,2,2,Kolkata,iOS,,
CUST008482,Sanya Mehta,,group_d_broken_promise,54500.0,8,3,5,31.6,11,1,Kolkata,Android,,
CUST008483,Priya Chawla,,normal,11900.0,4,3,1,5.2,2,1,Mumbai,Android,,
CUST008484,Myra Patel,,normal,8100.0,1,1,0,6.9,0,0,Nagpur,Android,,
CUST008485,Karan Rao,,normal,21900.0,3,2,1,0.7,1,1,Nagpur,Android,,
CUST008486,Arjun Iyer,,normal,10000.0,3,3,0,1.7,1,1,Nagpur,Desktop,,
CUST008487,Saanvi Rao,,normal,33000.0,7,5,2,0.5,1,1,Pune,Android,,
CUST008488,Saanvi Patel,,dormant_high_ltv,367100.0,44,43,1,2.1,1,1,Lucknow,Android,,
CUST008489,Aarav Patel,,normal,19000.0,3,3,0,1.5,1,1,Nagpur,Android,,
CUST008490,Neha Reddy,,normal,11700.0,4,4,0,3.7,1,1,Indore,iOS,,
CUST008491,Vivaan Rao,Reddy Industries Pvt Ltd,b2b,319700.0,51,45,6,7.0,1,1,Chennai,Android,,
CUST008492,Ishaan Sharma,,normal,30300.0,5,5,0,0.1,0,0,Jaipur,Desktop,,
CUST008493,Rohan Joshi,,normal,9500.0,4,3,1,5.2,0,0,Jaipur,iOS,,
CUST008494,Kiara Verma,,normal,9600.0,3,2,1,5.4,0,0,Delhi,Android,,
CUST008495,Rahul Verma,,normal,11500.0,4,3,1,1.6,0,0,Bangalore,iOS,,
CUST008496,Kiara Joshi,,normal,30400.0,7,6,1,1.1,1,1,Chennai,Android,,
CUST008497,Myra Malhotra,,group_d_broken_promise,25900.0,1,1,0,44.3,9,2,Bangalore,iOS,,
CUST008498,Aarav Rao,,normal,42600.0,6,5,1,0.2,1,1,Pune,Android,,
CUST008499,Kiara Sharma,,normal,8100.0,3,2,1,0.8,0,0,Bangalore,Android,,
CUST008500,Ishaan Verma,,dormant_high_ltv,270800.0,33,32,1,1.1,2,2,Ahmedabad,Android,,
CUST008501,Arjun Verma,,dormant_high_ltv,430500.0,51,47,4,3.3,0,0,Bangalore,Android,,
CUST008502,Myra Reddy,,normal,67300.0,9,6,3,3.6,2,1,Hyderabad,Android,,
CUST008503,Rahul Reddy,,group_d_broken_promise,19600.0,2,1,1,19.0,5,2,Ahmedabad,Android,,
CUST008504,Vivaan Iyer,,normal,25100.0,2,2,0,1.8,0,0,Lucknow,Android,,
CUST008505,Ishaan Kapoor,,normal,14700.0,1,1,0,4.9,1,1,Pune,iOS,,
CUST008506,Vivaan Gupta,Iyer Enterprises Pvt Ltd,b2b,185500.0,29,25,4,10.3,5,4,Delhi,Android,,
CUST008507,Meera Rao,,normal,23900.0,6,4,2,1.3,1,1,Kolkata,iOS,,
CUST008508,Ishaan Chawla,Singh Solutions Pvt Ltd,b2b,461400.0,51,46,5,4.3,4,3,Mumbai,Android,,
CUST008509,Saanvi Sharma,,normal,30700.0,5,4,1,4.3,1,1,Indore,iOS,,
CUST008510,Aditya Malhotra,,normal,11800.0,4,3,1,4.0,2,2,Pune,Desktop,,
CUST008511,Aman Bose,Reddy Traders Pvt Ltd,b2b,276100.0,32,31,1,4.9,5,5,Mumbai,Android,,
CUST008512,Myra Verma,,normal,30800.0,3,3,0,2.6,2,2,Kolkata,Android,,
CUST008513,Simran Malhotra,,normal,18300.0,8,7,1,2.5,2,2,Chennai,Android,,
CUST008514,Rohan Iyer,,normal,8000.0,1,1,0,10.8,0,0,Chennai,iOS,,
CUST008515,Rohan Patel,,normal,24900.0,3,3,0,1.4,2,2,Chennai,Android,,
CUST008516,Arjun Patel,,normal,37200.0,6,5,1,0.9,2,1,Ahmedabad,Desktop,,
CUST008517,Rohan Singh,,normal,22600.0,1,1,0,1.1,2,2,Hyderabad,iOS,,
CUST008518,Kabir Patel,,group_d_broken_promise,24100.0,4,2,2,28.3,9,1,Nagpur,Android,,
CUST008519,Diya Sharma,,normal,10500.0,2,2,0,2.7,0,0,Hyderabad,Android,,
CUST008520,Vivaan Verma,,group_d_broken_promise,28000.0,8,3,5,31.5,6,2,Hyderabad,Android,,
CUST008521,Priya Joshi,,normal,22800.0,4,3,1,8.6,1,1,Mumbai,Android,,
CUST008522,Ananya Malhotra,,normal,20900.0,3,2,1,1.0,0,0,Nagpur,Android,,
CUST008523,Kiara Gupta,,normal,23800.0,5,4,1,1.4,0,0,Chennai,Android,,
CUST008524,Kiara Iyer,,normal,7800.0,1,1,0,2.9,1,1,Jaipur,iOS,,
CUST008525,Arjun Iyer,,group_d_broken_promise,23300.0,2,1,1,18.0,9,3,Chennai,Android,,
CUST008526,Ananya Chawla,,normal,8200.0,3,3,0,0.4,2,2,Lucknow,Android,,
CUST008527,Rohan Gupta,,normal,13900.0,3,3,0,9.6,1,1,Lucknow,Android,,
CUST008528,Myra Verma,,normal,27900.0,5,5,0,2.0,1,1,Jaipur,Android,,
CUST008529,Rahul Patel,,normal,25700.0,5,5,0,7.4,2,2,Nagpur,Android,,
CUST008530,Ishaan Kapoor,Iyer Logistics Pvt Ltd,b2b,206900.0,32,31,1,5.6,3,3,Mumbai,Android,,
CUST008531,Karan Singh,,normal,29500.0,4,3,1,1.3,0,0,Kolkata,Android,,
CUST008532,Myra Iyer,,dormant_high_ltv,550200.0,47,45,2,3.8,1,1,Mumbai,Desktop,,
CUST008533,Simran Sharma,,group_d_broken_promise,47600.0,7,4,3,40.0,5,1,Ahmedabad,Android,,
CUST008534,Aarav Malhotra,,normal,24100.0,4,3,1,4.7,2,2,Chennai,iOS,,
CUST008535,Priya Rao,,normal,26900.0,5,4,1,4.9,0,0,Pune,iOS,,
CUST008536,Myra Reddy,Iyer Logistics Pvt Ltd,b2b,376600.0,45,37,8,4.8,5,4,Jaipur,Desktop,,
CUST008537,Vivaan Singh,,group_d_broken_promise,22200.0,4,2,2,42.0,4,1,Kolkata,Android,,
CUST008538,Simran Sharma,,normal,20900.0,4,3,1,0.5,2,1,Hyderabad,Android,,
CUST008539,Priya Joshi,,group_d_broken_promise,17200.0,5,3,2,27.6,10,3,Jaipur,Desktop,,
CUST008540,Neha Chawla,Joshi Enterprises Pvt Ltd,b2b,638900.0,69,67,2,12.3,5,5,Kolkata,Android,,
CUST008541,Ishaan Iyer,,group_d_broken_promise,23900.0,7,3,4,49.6,9,3,Delhi,Android,,
CUST008542,Kabir Gupta,,dormant_high_ltv,603800.0,80,69,11,2.0,0,0,Delhi,Android,,
CUST008543,Arjun Joshi,Gupta Retail Pvt Ltd,b2b,262100.0,33,28,5,7.6,2,2,Chennai,Android,,
CUST008544,Diya Sharma,,normal,17000.0,1,1,0,0.9,2,2,Mumbai,iOS,,
CUST008545,Vivaan Rao,Sharma Exports Pvt Ltd,b2b,280000.0,31,29,2,3.7,3,3,Delhi,Android,,
CUST008546,Rohan Rao,,normal,25300.0,3,2,1,6.0,0,0,Ahmedabad,iOS,,
CUST008547,Diya Rao,,normal,10000.0,2,1,1,1.7,0,0,Pune,Android,,
CUST008548,Diya Bose,,normal,11300.0,3,2,1,2.5,2,1,Delhi,Android,,
CUST008549,Ishaan Chawla,,normal,9500.0,1,1,0,1.2,2,1,Delhi,Android,,
CUST008550,Arjun Joshi,,normal,20100.0,5,4,1,3.7,1,1,Mumbai,Android,,
CUST008551,Aditya Malhotra,,normal,10100.0,3,3,0,1.3,1,1,Mumbai,iOS,,
CUST008552,Kiara Patel,,normal,5600.0,3,3,0,5.5,1,1,Ahmedabad,iOS,,
CUST008553,Rohan Kapoor,,normal,8700.0,2,2,0,1.2,0,0,Delhi,Android,,
CUST008554,Rohan Bose,,normal,37200.0,2,1,1,0.4,0,0,Indore,Desktop,,
CUST008555,Ananya Joshi,,normal,20200.0,4,3,1,1.7,2,2,Pune,iOS,,
CUST008556,Vivaan Gupta,,group_d_broken_promise,30800.0,5,2,3,43.4,6,2,Mumbai,iOS,,
CUST008557,Aarav Mehta,,normal,30300.0,5,4,1,4.1,1,1,Kolkata,iOS,,
CUST008558,Vivaan Verma,,normal,8100.0,1,1,0,1.2,1,1,Delhi,Android,,
CUST008559,Aman Kapoor,Reddy Enterprises Pvt Ltd,b2b,470000.0,52,44,8,12.4,4,3,Lucknow,Android,,
CUST008560,Rahul Rao,,normal,23500.0,4,3,1,1.7,0,0,Hyderabad,Android,,
CUST008561,Neha Sharma,Verma Solutions Pvt Ltd,b2b,330200.0,40,32,8,3.3,3,3,Indore,Android,,
CUST008562,Aman Rao,Chawla Retail Pvt Ltd,b2b,460800.0,63,53,10,4.5,3,3,Lucknow,Android,,
CUST008563,Meera Singh,,normal,9600.0,1,1,0,5.1,1,1,Jaipur,iOS,,
CUST008564,Simran Nair,Malhotra Solutions Pvt Ltd,b2b,323900.0,41,33,8,3.9,2,2,Kolkata,Android,,
CUST008565,Priya Mehta,,normal,23200.0,3,3,0,3.2,0,0,Pune,Desktop,,
CUST008566,Sanya Singh,,normal,5200.0,2,2,0,8.5,0,0,Pune,iOS,,
CUST008567,Ishaan Gupta,,normal,29500.0,2,2,0,2.4,1,1,Kolkata,iOS,,
CUST008568,Diya Mehta,,normal,25000.0,3,2,1,0.5,2,2,Delhi,Android,,
CUST008569,Ananya Patel,,normal,19100.0,8,6,2,6.4,2,2,Hyderabad,Android,,
CUST008570,Arjun Chawla,,normal,36200.0,5,4,1,3.3,2,2,Nagpur,Desktop,,
CUST008571,Priya Nair,,normal,27800.0,6,5,1,6.8,1,1,Chennai,Android,,
CUST008572,Saanvi Singh,,normal,12400.0,4,3,1,2.8,0,0,Jaipur,iOS,,
CUST008573,Simran Chawla,,normal,9800.0,2,1,1,1.5,1,1,Mumbai,iOS,,
CUST008574,Diya Rao,,normal,55100.0,11,9,2,1.9,1,1,Jaipur,Android,,
CUST008575,Sanya Gupta,,normal,12800.0,1,1,0,2.4,1,1,Ahmedabad,Desktop,,
CUST008576,Simran Rao,,normal,17400.0,3,2,1,3.9,0,0,Ahmedabad,Android,,
CUST008577,Aarav Gupta,,dormant_high_ltv,389400.0,45,40,5,1.2,0,0,Indore,iOS,,
CUST008578,Saanvi Verma,Malhotra Logistics Pvt Ltd,b2b,305900.0,38,32,6,5.3,5,4,Jaipur,Desktop,,
CUST008579,Aman Mehta,,normal,11100.0,1,1,0,0.6,0,0,Jaipur,Android,,
CUST008580,Simran Malhotra,,group_d_broken_promise,48100.0,6,3,3,40.1,9,3,Pune,iOS,,
CUST008581,Aditya Chawla,,normal,27100.0,1,1,0,2.9,2,2,Chennai,Android,,
CUST008582,Saanvi Iyer,,normal,11600.0,3,2,1,4.1,1,1,Indore,Android,,
CUST008583,Meera Patel,,normal,18700.0,6,5,1,3.9,1,1,Kolkata,Android,,
CUST008584,Aditya Verma,,dormant_high_ltv,406900.0,54,48,6,7.2,1,1,Hyderabad,iOS,,
CUST008585,Priya Singh,,normal,22700.0,4,3,1,1.2,1,1,Delhi,iOS,,
CUST008586,Kiara Kapoor,,normal,13300.0,1,1,0,0.8,0,0,Bangalore,Android,,
CUST008587,Ananya Chawla,,group_d_broken_promise,16600.0,2,1,1,49.3,8,2,Kolkata,iOS,,
CUST008588,Rohan Bose,,normal,22600.0,3,2,1,3.1,1,1,Ahmedabad,Android,,
CUST008589,Arjun Singh,,normal,40700.0,8,6,2,1.7,0,0,Indore,Android,,
CUST008590,Aman Patel,,normal,20800.0,3,2,1,0.5,0,0,Lucknow,Android,,
CUST008591,Karan Chawla,,normal,25900.0,5,4,1,2.2,2,2,Hyderabad,iOS,,
